Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",24-10-1969,9:40:00,Voskhod,Cosmos 306,Retired,108.84232047397124,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",24-10-1969,13:01:00,Cosmos-2I (63SM),Cosmos 307,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",24-10-1969,18:10:00,Titan III(23)B,OPS 8455,Retired,59.650769230769235,Success
Yuzhmash,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",01-11-1969,10:59:00,Tsyklon-2,IS Mass Model,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",04-11-1969,12:00:00,Cosmos-2I (63SM),Cosmos 308,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",12-11-1969,11:30:00,Voskhod,Cosmos 309,Retired,108.84232047397124,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",14-11-1969,16:22:00,Saturn V,Apollo 12,Retired,450.0,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",15-11-1969,8:30:00,Voskhod,Cosmos 310,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",24-11-1969,11:04:00,Cosmos-2I (63SM),Cosmos 311,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",24-11-1969,16:49:00,Cosmos-3M (11K65M),Cosmos 312,Retired,108.84232047397124,Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",28-11-1969,9:00:00,Proton K/Block D,Zond (L1E),Retired,108.84232047397124,Failure
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",03-12-1969,13:20:00,Voskhod,Cosmos 313,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",11-12-1969,12:59:00,Cosmos-2I (63SM),Cosmos 314,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-12-1969,3:26:00,Cosmos-3M (11K65M),Cosmos 315,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",23-12-1969,9:25:00,Tsyklon-2,Cosmos 316,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",23-12-1969,13:50:00,Voskhod,Cosmos 317,Retired,108.84232047397124,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",25-12-1969,9:59:00,Cosmos-2I (63SM),Intercosmos-2,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",27-12-1969,14:20:00,Cosmos-3M (11K65M),Ionosfernaya #1,Retired,108.84232047397124,Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",09-01-1970,9:20:00,Voskhod,Cosmos 318,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",14-01-1970,18:43:00,Titan III(23)B,OPS 6531,Retired,59.650769230769235,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",15-01-1970,13:40:00,Cosmos-2I (63SM),Cosmos 319,Retired,108.84232047397124,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",16-01-1970,10:59:00,Cosmos-2I (63SM),Cosmos 320,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",20-01-1970,20:20:00,Cosmos-2I (63SM),Cosmos 321,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",21-01-1970,12:00:00,Voskhod,Cosmos 322,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",30-01-1970,15:40:00,Cosmos-2I (63SM),DS-P1-I #6,Retired,108.84232047397124,Failure
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",06-02-1970,4:16:00,Proton K/Block D,Luna-16c,Retired,108.84232047397124,Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",10-02-1970,12:00:00,Voskhod,Cosmos 323,Retired,108.84232047397124,Success
UT,"Uchinoura Space Center, Japan",11-02-1970,4:25:00,Lambda-IV S,Osumi,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",17-02-1970,18:57:00,Molniya-M /Block L,Molniya-1 nâ Â­17,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",27-02-1970,17:24:00,Cosmos-2I (63SM),Cosmos 324,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",04-03-1970,12:14:00,Voskhod,Cosmos 325,Retired,108.84232047397124,Success
CNES,"ELD, Guiana Space Centre, French Guiana, France",10-03-1970,15:20:00,Diamant B,WIKA & MIKA,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",13-03-1970,8:00:00,Voskhod,Cosmos 326,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",17-03-1970,11:10:00,Vostok-2M,Meteor nâ Â­14,Retired,108.84232047397124,Partial Failure
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",18-03-1970,14:39:00,Cosmos-2I (63SM),Cosmos 327,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",27-03-1970,11:45:00,Voskhod,Cosmos 328,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",03-04-1970,8:30:00,Voskhod,Cosmos 329,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",07-04-1970,11:10:00,Cosmos-3M (11K65M),Cosmos 330,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",08-04-1970,10:15:00,Voskhod,Cosmos 331,Retired,108.84232047397124,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",08-04-1970,10:50:00,Titan IIIC,Vela 11 & 12,Retired,80.15555555555555,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",11-04-1970,17:00:00,Cosmos-3M (11K65M),Cosmos 332,Retired,108.84232047397124,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",11-04-1970,19:13:00,Saturn V,Apollo 13,Retired,450.0,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",15-04-1970,9:00:00,Voskhod,Cosmos 333,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",15-04-1970,15:52:00,Titan III(23)B,OPS 2863,Retired,59.650769230769235,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",23-04-1970,13:20:00,Cosmos-2I (63SM),Cosmos 334,Retired,108.84232047397124,Success
CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",24-04-1970,13:35:00,Long March 1,Dong Fang Hong 1,Retired,39.13066945606695,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",24-04-1970,22:24:00,Cosmos-2I (63SM),Cosmos 335,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",25-04-1970,17:09:00,Cosmos-3M (11K65M),Cosmos 336 to 343,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",28-04-1970,10:50:00,Vostok-2M,Meteor nâ Â­15,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",12-05-1970,10:10:00,Voskhod,Cosmos 344,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",20-05-1970,9:20:00,Voskhod,Cosmos 345,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",22-05-1970,12:39:00,Cosmos-2I (63SM),DS-P1-You #36,Retired,108.84232047397124,Failure
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",01-06-1970,19:00:00,Soyuz,Soyuz 9,Retired,29.581,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",10-06-1970,9:30:00,Voskhod,Cosmos 346,Retired,108.84232047397124,Success
CECLES,"LA-5B, RAAF Woomera Range Complex, Australia",12-06-1970,6:06:00,Europa 1,STV-3,Retired,108.84232047397124,Failure
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",12-06-1970,9:30:00,Cosmos-2I (63SM),Cosmos 347,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",13-06-1970,4:59:00,Cosmos-2I (63SM),Cosmos 348,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",17-06-1970,12:59:00,Voskhod,Cosmos 349,Retired,108.84232047397124,Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",19-06-1970,11:37:00,Atlas-SLV3A Agena-D,AFP-720 (Rhyolite-1),Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",23-06-1970,14:15:00,Vostok-2M,Meteor nâ Â­16,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",25-06-1970,14:50:00,Titan III(23)B,OPS 6820,Retired,59.650769230769235,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",26-06-1970,3:23:00,Molniya-M /Block L,Molniya-1 nâ Â­21,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",26-06-1970,12:00:00,Voskhod,Cosmos 350,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",27-06-1970,7:39:00,Cosmos-2I (63SM),Cosmos 351,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",27-06-1970,16:40:00,Cosmos-3M (11K65M),Strela-2M satellite,Retired,108.84232047397124,Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",07-07-1970,10:30:00,Voskhod,Cosmos 352,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",09-07-1970,13:35:00,Voskhod,Cosmos 353,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",21-07-1970,12:30:00,Voskhod,Zenit-4 nâ Â­75,Retired,108.84232047397124,Failure
RVSN USSR,"Site 191/66, Baikonur Cosmodrome, Kazakhstan",28-07-1970,22:00:00,Tsyklon,Cosmos 354,Retired,108.84232047397124,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",31-07-1970,2:00:00,Cosmos-3MRB (65MRB),BOR-2 Shuttle,Retired,108.84232047397124,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",07-08-1970,2:59:00,Cosmos-2I (63SM),Intercosmos-3,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",07-08-1970,9:30:00,Voskhod,Cosmos 355,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",10-08-1970,19:59:00,Cosmos-2I (63SM),Cosmos 356,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",17-08-1970,5:38:00,Molniya-M /Block NVL,Venera 7,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",18-08-1970,14:45:00,Titan III(23)B,OPS 7874,Retired,59.650769230769235,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",19-08-1970,14:59:00,Cosmos-2I (63SM),Cosmos 357,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",20-08-1970,14:30:00,Cosmos-3M (11K65M),Cosmos 358,Retired,108.84232047397124,Partial Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",22-08-1970,5:06:00,Molniya-M /Block NVL,Cosmos 359,Retired,108.84232047397124,Partial Failure
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",29-08-1970,8:30:00,Voskhod,Cosmos 360,Retired,108.84232047397124,Success
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",01-09-1970,1:00:00,Atlas-SLV3A Agena-D,AFP-827 (Canyon-3),Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",08-09-1970,10:30:00,Voskhod,Cosmos 361,Retired,108.84232047397124,Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",12-09-1970,13:25:00,Proton K/Block D,Luna-16,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",16-09-1970,12:00:00,Cosmos-2I (63SM),Cosmos 362,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",17-09-1970,8:10:00,Voskhod,Cosmos 363,Retired,108.84232047397124,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan",22-09-1970,5:00:00,Mu-IV S,Shinsei,Retired,108.84232047397124,Failure
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",22-09-1970,13:00:00,Voskhod,Cosmos 364,Retired,108.84232047397124,Success
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan",25-09-1970,14:05:00,Tsyklon,Cosmos 365,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",29-09-1970,8:14:00,Molniya-M /Block L,Molniya-1 nâ Â­19,Retired,108.84232047397124,Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",01-10-1970,8:20:00,Voskhod,Cosmos 366,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",03-10-1970,10:26:00,Tsyklon-2,Cosmos 367,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",08-10-1970,12:39:00,Voskhod,Cosmos 368,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",08-10-1970,15:10:00,Cosmos-2I (63SM),Cosmos 369,Retired,108.84232047397124,Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",09-10-1970,11:04:00,Voskhod,Cosmos 370,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",12-10-1970,13:57:00,Cosmos-3M (11K65M),Cosmos 371,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",14-10-1970,11:30:00,Cosmos-2I (63SM),Intercosmos-4,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",15-10-1970,11:22:00,Vostok-2M,Meteor nâ Â­17,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",16-10-1970,15:00:00,Cosmos-3M (11K65M),Cosmos 372,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",20-10-1970,5:38:00,Tsyklon-2,Cosmos 373,Retired,108.84232047397124,Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",20-10-1970,19:55:00,Proton K/Block D,Zond-8,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",23-10-1970,4:42:00,Tsyklon-2,Cosmos 374,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",23-10-1970,17:40:00,Titan III(23)B,OPS 7568,Retired,59.650769230769235,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",30-10-1970,2:36:00,Tsyklon-2,Cosmos 375,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",30-10-1970,13:20:00,Voskhod,Cosmos 376,Retired,108.84232047397124,Success
RAE,"LA-5B, RAAF Woomera Range Complex, Australia",02-11-1970,0:34:00,Black Arrow,Orba,Retired,108.84232047397124,Failure
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",06-11-1970,10:35:00,Titan III(23)C,OPS-5960 (IMEWS-1/DSP-1),Retired,80.15555555555555,Partial Failure
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",10-11-1970,14:40:00,Proton K/Block D,Luna-17,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",11-11-1970,9:20:00,Voskhod,Cosmos 377,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",24-11-1970,5:15:00,Soyuz L,Cosmos 379 (T2K Lunar Lander),Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",24-11-1970,10:59:00,Cosmos-2I (63SM),Cosmos 380,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",27-11-1970,15:47:00,Molniya-M /Block L,Molniya-1 nâ Â­23,Retired,108.84232047397124,Success
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",30-11-1970,22:40:00,Atlas-SLV3C Centaur-D,OAO-B,Retired,108.84232047397124,Failure
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",02-12-1970,4:00:00,Cosmos-3M (11K65M),Cosmos 381,Retired,108.84232047397124,Success
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",02-12-1970,17:00:00,Proton K/Block D,Cosmos 382 (L1E),Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",03-12-1970,13:55:00,Voskhod,Cosmos 383,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",10-12-1970,11:10:00,Voskhod,Cosmos 384,Retired,108.84232047397124,Success
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",12-12-1970,10:53:00,Scout B,Explorer 42,Retired,108.84232047397124,Success
CNES,"ELD, Guiana Space Centre, French Guiana, France",12-12-1970,12:00:00,Diamant B,P??ole,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",12-12-1970,13:00:00,Cosmos-3M (11K65M),Cosmos 385,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",15-12-1970,10:00:00,Voskhod,Cosmos 386,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",16-12-1970,4:30:00,Cosmos-3M (11K65M),Cosmos 387,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",18-12-1970,9:39:00,Cosmos-2I (63SM),Cosmos 388,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",18-12-1970,16:15:00,Vostok-2M,Cosmos 389,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",22-12-1970,21:30:00,Cosmos-3M (11K65M),DS-P1-M #1,Retired,108.84232047397124,Failure
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",25-12-1970,3:50:00,Molniya-M /Block L,Molniya-1 nâ Â­22,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",12-01-1971,9:30:00,Voskhod,Cosmos 390,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",14-01-1971,12:00:00,Cosmos-2I (63SM),Cosmos 391,Retired,108.84232047397124,Success
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",20-01-1971,11:24:00,Vostok-2M,Meteor nâ Â­18,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",21-01-1971,8:40:00,Voskhod,Cosmos 392,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",21-01-1971,18:28:00,Titan III(23)B,OPS 7776,Retired,59.650769230769235,Success
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",26-01-1971,0:36:00,Atlas-SLV3C Centaur-D,Intelsat 4 F2,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",26-01-1971,12:44:00,Cosmos-2I (63SM),Cosmos 393,Retired,108.84232047397124,Success
NASA,"LC-39A, Kennedy Space Center, Florida, USA",31-01-1971,21:03:00,Saturn V,Apollo 14,Retired,450.0,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",09-02-1971,18:48:00,Cosmos-3M (11K65M),Cosmos 394,Retired,108.84232047397124,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan",16-02-1971,4:00:00,Mu-IV S,Tansei 1,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",17-02-1971,21:10:00,Cosmos-3M (11K65M),Cosmos 395,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",18-02-1971,13:59:00,Voskhod,Cosmos 396,Retired,108.84232047397124,Success
ISAS,"Mu Pad, Uchinoura Space Center, Japan",21-02-1971,5:00:00,Mu-III C,Hakucho,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",25-02-1971,11:11:00,Tsyklon-2,Cosmos 397,Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",26-02-1971,5:06:00,Soyuz L,Cosmos 398 (T2K Lunar Lander),Retired,108.84232047397124,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",03-03-1971,9:30:00,Voskhod,Cosmos 399,Retired,108.84232047397124,Success
CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",03-03-1971,12:15:00,Long March 1,Shijian 1,Retired,39.13066945606695,Success
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",04-03-1971,14:27:00,Tsyklon-2,Cosmos 404,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",05-03-1971,1:02:00,Voskhod,Zenit-2M nâ Â­17,Retired,108.84232047397124,Failure
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",05-03-1971,8:15:00,Cosmos-2I (63SM),DS-P1-You #39,Retired,108.84232047397124,Failure
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",18-03-1971,21:45:00,Cosmos-3M (11K65M),Cosmos 400,Retired,108.84232047397124,Success
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",21-03-1971,3:45:00,Titan-III(33)B Agena-D,Jumpseat 1,Retired,80.15555555555555,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",23-03-1971,11:30:00,Cosmos-3M (11K65M),Cosmos 407,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",27-03-1971,10:59:00,Voskhod,Cosmos 401,Retired,108.84232047397124,Success
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",01-04-1971,11:29:00,Tsyklon-2,Cosmos 402,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",02-04-1971,8:20:00,Voskhod,Cosmos 403,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",07-04-1971,7:10:00,Vostok-2M,Cosmos 405,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",14-04-1971,8:00:00,Voskhod,Cosmos 406,Retired,108.84232047397124,Success
CNES,"ELD, Guiana Space Centre, French Guiana, France",15-04-1971,9:09:00,Diamant B,Tournesol,Retired,108.84232047397124,Success
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",17-04-1971,11:44:00,Vostok-2M,Meteor nâ Â­19,Retired,108.84232047397124,Success
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",19-04-1971,1:40:00,Proton K,Saliout-1,Retired,108.84232047397124,Success
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",22-04-1971,4:22:00,Cosmos-3MRB (65MRB),BOR-2 Shuttle,Retired,108.84232047397124,Success
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",22-04-1971,15:30:00,Titan III(23)B,OPS 7899,Retired,59.650769230769235,Success
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",22-04-1971,23:54:00,Soyuz,Soyuz 10,Retired,108.84232047397124,Success
ASI,"Santa Rita 2, San Marco Launch Platform, Kenya",24-04-1971,7:32:00,Scout B,San Marco 3,Retired,108.84232047397124,Success
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",24-04-1971,11:15:00,Cosmos-2I (63SM),Cosmos 408,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",28-04-1971,14:35:00,Cosmos-3M (11K65M),Cosmos 409,Retired,108.84232047397124,Success
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",05-05-1971,7:43:00,Titan III(23)C,DSP-2,Retired,80.15555555555555,Success
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",06-05-1971,6:20:00,Voskhod,Cosmos 410,Retired,108.84232047397124,Success
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",07-05-1971,14:20:00,Cosmos-3M (11K65M),Cosmos 411 to 418,Retired,108.84232047397124,Success
